x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,label
0.6532185077667236,0.7497068643569946,-4.909917947770737e-07,0.5586747527122498,0.5734522342681885,0.17034776508808136,0.5286329388618469,0.4653632640838623,0.19833356142044067,0.5260629653930664,0.380895733833313,0.21409061551094055,0.5342801809310913,0.29643192887306213,0.23485754430294037,0.4980311691761017,0.3817219138145447,-0.12696711719036102,0.48694556951522827,0.23710182309150696,-0.09273751080036163,0.5161114931106567,0.1985698789358139,0.0378199927508831,0.5369133353233337,0.22769702970981598,0.15070700645446777,0.587349534034729,0.4038325846195221,-0.19236192107200623,0.5879897475242615,0.21360568702220917,-0.18425734341144562,0.6095803380012512,0.18939970433712006,-0.03505118936300278,0.6219318509101868,0.2223675400018692,0.09371931850910187,0.6867339015007019,0.4320477545261383,-0.22312495112419128,0.7190541625022888,0.2638043463230133,-0.1976531445980072,0.723774254322052,0.2510535717010498,-0.04609980806708336,0.7045989036560059,0.2799106240272522,0.07110375910997391,0.7848174571990967,0.4626549780368805,-0.232857346534729,0.8264631628990173,0.3386765718460083,-0.18792632222175598,0.8153361678123474,0.32809528708457947,-0.08272167295217514,0.7858681678771973,0.35952576994895935,0.008230322040617466,0
0.6517683267593384,0.7343507409095764,-5.575101340582478e-07,0.5778877139091492,0.555578351020813,0.1742529571056366,0.5543834567070007,0.4498523473739624,0.20245890319347382,0.5499087572097778,0.36690956354141235,0.21612076461315155,0.5585718750953674,0.2868615686893463,0.23446311056613922,0.5105623006820679,0.37322741746902466,-0.12571007013320923,0.5050122737884521,0.22402547299861908,-0.08746640384197235,0.5525737404823303,0.1976151019334793,0.04917776584625244,0.5819426774978638,0.23625017702579498,0.16167381405830383,0.589653491973877,0.3976414203643799,-0.20060856640338898,0.5867658853530884,0.20594240725040436,-0.19264256954193115,0.6298844218254089,0.19789621233940125,-0.040387846529483795,0.6519743204116821,0.23759660124778748,0.08782023191452026,0.683991014957428,0.429512083530426,-0.24176707863807678,0.719590425491333,0.2625025808811188,-0.2178928107023239,0.7447668313980103,0.2617069482803345,-0.06529160588979721,0.7331470251083374,0.29892614483833313,0.04831421747803688,0.7806887030601501,0.46192121505737305,-0.26295584440231323,0.8363991379737854,0.3472810685634613,-0.23998813331127167,0.8387517929077148,0.33111152052879333,-0.15397293865680695,0.8154323101043701,0.3539692163467407,-0.07722753286361694,0
0.6510701179504395,0.7296702265739441,-5.156139764039835e-07,0.582959771156311,0.5562915205955505,0.18009981513023376,0.5595504641532898,0.45513463020324707,0.2104760706424713,0.5538138747215271,0.36730673909187317,0.2229999154806137,0.5614761114120483,0.28998082876205444,0.2395079880952835,0.5150677561759949,0.37586691975593567,-0.10850847512483597,0.5093587636947632,0.22385381162166595,-0.08154435455799103,0.5621523261070251,0.18863318860530853,0.04295172542333603,0.5948305726051331,0.22639378905296326,0.14790856838226318,0.5898135900497437,0.4007972478866577,-0.1898394227027893,0.589004397392273,0.20652641355991364,-0.1875319927930832,0.6408822536468506,0.1956542432308197,-0.04254036769270897,0.6672562956809998,0.2348650097846985,0.08115705102682114,0.6805644631385803,0.43255865573883057,-0.23988330364227295,0.7172831892967224,0.26023033261299133,-0.22638340294361115,0.7575055956840515,0.2551855444908142,-0.08184151351451874,0.7563097476959229,0.29195159673690796,0.028448253870010376,0.7749429941177368,0.46560853719711304,-0.2696305215358734,0.8392753601074219,0.35720378160476685,-0.26282036304473877,0.8527343273162842,0.33034372329711914,-0.1892385333776474,0.8360323905944824,0.3417382836341858,-0.11892098933458328,0
0.6505684852600098,0.7351819276809692,-5.801036877528531e-07,0.584095299243927,0.5634444952011108,0.1860596239566803,0.5627556443214417,0.46069416403770447,0.22123602032661438,0.5626928806304932,0.3710821270942688,0.2342354953289032,0.5812387466430664,0.2976848781108856,0.2506577968597412,0.5152892470359802,0.37497246265411377,-0.0805068090558052,0.5216331481933594,0.21947081387043,-0.04924328252673149,0.5815476179122925,0.19231650233268738,0.07548226416110992,0.616702675819397,0.22935855388641357,0.17929954826831818,0.5861651301383972,0.3956966996192932,-0.16809749603271484,0.5995604991912842,0.203036829829216,-0.15957467257976532,0.6590238213539124,0.2028816193342209,-0.014811791479587555,0.6857328414916992,0.24709933996200562,0.10787150263786316,0.6769781112670898,0.42860618233680725,-0.22577881813049316,0.721401035785675,0.25776976346969604,-0.2138046771287918,0.770825207233429,0.2596273422241211,-0.07092996686697006,0.7752223610877991,0.3027607500553131,0.039679527282714844,0.7716882228851318,0.4676920175552368,-0.2629700005054474,0.8421542644500732,0.3490133285522461,-0.2528833746910095,0.8642122745513916,0.3314667344093323,-0.17245548963546753,0.8550220131874084,0.35815954208374023,-0.09681591391563416,0
0.6496420502662659,0.7365498542785645,-5.44616625575145e-07,0.5909347534179688,0.5653852224349976,0.19656585156917572,0.5696885585784912,0.46483832597732544,0.23862233757972717,0.5712524652481079,0.3772110641002655,0.25654909014701843,0.5910197496414185,0.30492040514945984,0.2766631841659546,0.5231733918190002,0.3754134476184845,-0.06039679795503616,0.5348560214042664,0.22178040444850922,-0.0258156880736351,0.5909389853477478,0.1898391842842102,0.0952489823102951,0.6261329054832458,0.220145583152771,0.19557735323905945,0.5940479636192322,0.3969971835613251,-0.1505507528781891,0.6105194091796875,0.207205131649971,-0.13768287003040314,0.668673038482666,0.2041519731283188,0.0009939461015164852,0.6970348358154297,0.24289429187774658,0.11767234653234482,0.681969404220581,0.42861372232437134,-0.20997002720832825,0.7252368927001953,0.25683605670928955,-0.1944766491651535,0.7717587947845459,0.25724586844444275,-0.057065289467573166,0.7777496576309204,0.29879388213157654,0.04868874326348305,0.7720916271209717,0.46471327543258667,-0.24790668487548828,0.8442570567131042,0.3458860218524933,-0.233965665102005,0.8693064451217651,0.3280249834060669,-0.1541869342327118,0.8654407262802124,0.3519226908683777,-0.07983195036649704,0
0.6498323678970337,0.7381810545921326,-4.456268527519569e-07,0.5974509716033936,0.5668005347251892,0.19540271162986755,0.5782418251037598,0.46591565012931824,0.23628182709217072,0.5806187391281128,0.37791872024536133,0.2523079216480255,0.6011753082275391,0.3042536973953247,0.270550936460495,0.5250641107559204,0.3762105703353882,-0.05665914714336395,0.5435923933982849,0.21999818086624146,-0.026118580251932144,0.6041535139083862,0.19087858498096466,0.08873637765645981,0.6423264741897583,0.2226783037185669,0.18412941694259644,0.5944530367851257,0.3976636230945587,-0.14946670830249786,0.6128387451171875,0.20615969598293304,-0.1454012244939804,0.6759437918663025,0.20285822451114655,-0.017774997279047966,0.7079634666442871,0.2418718934059143,0.09187169373035431,0.682658851146698,0.42902132868766785,-0.21159307658672333,0.726219117641449,0.2601872384548187,-0.20300191640853882,0.7778884172439575,0.2568511962890625,-0.07248365134000778,0.787932276725769,0.2958449125289917,0.02965535968542099,0.7729283571243286,0.46439242362976074,-0.2523428797721863,0.8471096754074097,0.34296637773513794,-0.2410934418439865,0.8767337203025818,0.32600024342536926,-0.1621832251548767,0.8761312961578369,0.35053253173828125,-0.08815066516399384,0
0.6491854786872864,0.7310891151428223,-4.103879973627045e-07,0.6022016406059265,0.559940755367279,0.19316932559013367,0.5848121643066406,0.4576432406902313,0.22919388115406036,0.5884842872619629,0.36978816986083984,0.24073153734207153,0.6094745397567749,0.2967699468135834,0.2536705434322357,0.527923583984375,0.37359097599983215,-0.0672156810760498,0.5500196814537048,0.21518850326538086,-0.034785255789756775,0.6143695116043091,0.19257669150829315,0.08053107559680939,0.6510931253433228,0.22692470252513885,0.17416392266750336,0.5961953997612,0.3972485065460205,-0.16059550642967224,0.6175082921981812,0.2047388255596161,-0.14993257820606232,0.6841216087341309,0.2065301090478897,-0.020490989089012146,0.7153749465942383,0.24494533240795135,0.08697416633367538,0.6832677125930786,0.4298785328865051,-0.2229025661945343,0.7272868156433105,0.26291191577911377,-0.2042868435382843,0.7808841466903687,0.25988078117370605,-0.07145112752914429,0.7900958061218262,0.2973812222480774,0.027029160410165787,0.7714611291885376,0.46595534682273865,-0.26475048065185547,0.845443069934845,0.3504769504070282,-0.24850128591060638,0.8765205144882202,0.32874932885169983,-0.17036883533000946,0.8768176436424255,0.3458992540836334,-0.09997466951608658,0
0.6489972472190857,0.7349852323532104,-4.197635234959307e-07,0.5959248542785645,0.5641121864318848,0.19440579414367676,0.5765977501869202,0.462443470954895,0.23385637998580933,0.5799094438552856,0.37374934554100037,0.24867282807826996,0.6035777926445007,0.30190348625183105,0.2653161585330963,0.525054931640625,0.3750305473804474,-0.0604373998939991,0.5505205392837524,0.2173617035150528,-0.03182867914438248,0.6141473650932312,0.18959204852581024,0.0801805779337883,0.652057409286499,0.221949502825737,0.17291085422039032,0.5943854451179504,0.3983851671218872,-0.15307344496250153,0.618873119354248,0.20646625757217407,-0.1462787389755249,0.6839428544044495,0.20461174845695496,-0.018467973917722702,0.7159552574157715,0.2428371012210846,0.08986984193325043,0.6818637251853943,0.43103286623954773,-0.21524834632873535,0.7277272343635559,0.2636081576347351,-0.2015984058380127,0.778587818145752,0.2582506835460663,-0.06956588476896286,0.7872620820999146,0.2950136065483093,0.03132113814353943,0.7707428932189941,0.4675666093826294,-0.25670135021209717,0.8478716611862183,0.35012689232826233,-0.24401001632213593,0.8774762749671936,0.3244447708129883,-0.16699351370334625,0.8769218921661377,0.3383272886276245,-0.09532374888658524,0
0.6500301957130432,0.740694522857666,-5.428850613498071e-07,0.5908294916152954,0.5683450102806091,0.19257760047912598,0.5716482996940613,0.46386775374412537,0.2322043627500534,0.5760387182235718,0.37433961033821106,0.2482282519340515,0.601303219795227,0.3033151924610138,0.26595234870910645,0.522573709487915,0.3770143985748291,-0.06237750127911568,0.5492708683013916,0.21906039118766785,-0.026376159861683846,0.6125919818878174,0.19421923160552979,0.09441280364990234,0.6471336483955383,0.2290894240140915,0.19304615259170532,0.593437910079956,0.39750781655311584,-0.15141832828521729,0.6225214004516602,0.20535051822662354,-0.13364632427692413,0.6842951774597168,0.20764048397541046,0.004749349784106016,0.7110848426818848,0.2480555921792984,0.11942664533853531,0.68281090259552,0.4295206367969513,-0.21035900712013245,0.7329168915748596,0.2603945732116699,-0.1884230524301529,0.7826607823371887,0.25498056411743164,-0.052712637931108475,0.7890728712081909,0.29180505871772766,0.04881303757429123,0.7734279632568359,0.4675804078578949,-0.24860486388206482,0.8479218482971191,0.3537571430206299,-0.23391202092170715,0.8767063021659851,0.32288435101509094,-0.15908309817314148,0.8752849102020264,0.3313853144645691,-0.08975587785243988,0
0.6494808793067932,0.7433254718780518,-5.705670105271565e-07,0.5885734558105469,0.5704399347305298,0.18918032944202423,0.5696470737457275,0.4644438624382019,0.2261294424533844,0.5731749534606934,0.37550970911979675,0.24046839773654938,0.6000376343727112,0.30365633964538574,0.2570118010044098,0.5198388695716858,0.3785412609577179,-0.06954087316989899,0.5431051850318909,0.22352775931358337,-0.026999812573194504,0.605549693107605,0.20216895639896393,0.10163646191358566,0.6391051411628723,0.23884055018424988,0.20474962890148163,0.5920037031173706,0.39902377128601074,-0.15679441392421722,0.6179543733596802,0.20741507411003113,-0.13526423275470734,0.6792851686477661,0.20948339998722076,0.008846408687531948,0.705104410648346,0.24916978180408478,0.1273999810218811,0.6820287108421326,0.43008947372436523,-0.21371617913246155,0.7336542010307312,0.2632932662963867,-0.18793155252933502,0.7838500142097473,0.25639840960502625,-0.05001625791192055,0.7882459163665771,0.29085367918014526,0.052047476172447205,0.7742981910705566,0.4681316018104553,-0.2501600682735443,0.8485472202301025,0.3572390675544739,-0.23158779740333557,0.8741520047187805,0.3245867192745209,-0.15596075356006622,0.867798924446106,0.33255529403686523,-0.08719220012426376,0
0.6506932377815247,0.7371053695678711,-5.128424618305871e-07,0.5840742588043213,0.5656021237373352,0.18296276032924652,0.5640600323677063,0.46284857392311096,0.21807044744491577,0.5638867020606995,0.37492865324020386,0.23336537182331085,0.584187388420105,0.29941326379776,0.2507193982601166,0.517294704914093,0.37811926007270813,-0.08107312023639679,0.5372042655944824,0.227303609251976,-0.0327240489423275,0.5913061499595642,0.19618666172027588,0.10358176380395889,0.6233353614807129,0.22802476584911346,0.21259084343910217,0.5925061106681824,0.40026241540908813,-0.16198815405368805,0.6122477054595947,0.21017056703567505,-0.13475358486175537,0.6667933464050293,0.2026318460702896,0.016463687643408775,0.6933703422546387,0.2369559109210968,0.14042899012565613,0.6839017868041992,0.4298664927482605,-0.21242517232894897,0.7334426045417786,0.2622678279876709,-0.18112491071224213,0.779721200466156,0.24884335696697235,-0.04108758270740509,0.7836383581161499,0.2805945873260498,0.06182582676410675,0.7768339514732361,0.4648328423500061,-0.24290838837623596,0.8500651121139526,0.3559392988681793,-0.22466206550598145,0.8707001805305481,0.3181378245353699,-0.15283909440040588,0.8610674142837524,0.321149080991745,-0.08635685592889786,0
0.650901198387146,0.7403261661529541,-4.900741146229848e-07,0.580734372138977,0.5695496797561646,0.17744047939777374,0.5631535053253174,0.4623625576496124,0.2133009284734726,0.5660865306854248,0.3774653673171997,0.2329769730567932,0.588361918926239,0.3009803295135498,0.2552938759326935,0.5126977562904358,0.3803965747356415,-0.08763210475444794,0.5295260548591614,0.23437106609344482,-0.03362973779439926,0.5791316032409668,0.201923668384552,0.10661660134792328,0.6089803576469421,0.23127801716327667,0.21915455162525177,0.5913119912147522,0.40073028206825256,-0.16104398667812347,0.6061500310897827,0.21396049857139587,-0.13108192384243011,0.652988076210022,0.19780424237251282,0.01995142363011837,0.6771853566169739,0.2287748157978058,0.14524875581264496,0.6862982511520386,0.42909982800483704,-0.20301422476768494,0.7326781749725342,0.27225467562675476,-0.16778069734573364,0.7697276473045349,0.24777565896511078,-0.03221365809440613,0.768706202507019,0.269390344619751,0.06860572844743729,0.7819220423698425,0.46333998441696167,-0.22452415525913239,0.8456013202667236,0.3573741614818573,-0.19396895170211792,0.8604636192321777,0.31992489099502563,-0.11676464974880219,0.849246621131897,0.32325077056884766,-0.04745463654398918,0
0.6488721966743469,0.7449131011962891,-5.804166676171008e-07,0.5739232897758484,0.5715805292129517,0.17380909621715546,0.5594781637191772,0.46312960982322693,0.21118511259555817,0.565049409866333,0.38007622957229614,0.23525582253932953,0.5908325910568237,0.30256086587905884,0.26255378127098083,0.5091490149497986,0.38320931792259216,-0.09270909428596497,0.5201741456985474,0.2356180101633072,-0.03402722254395485,0.5673706531524658,0.2123977243900299,0.1108655035495758,0.5923418402671814,0.24469409883022308,0.2264685034751892,0.5901550650596619,0.40306639671325684,-0.1598963439464569,0.6045853495597839,0.21298252046108246,-0.12995630502700806,0.6491655111312866,0.2021503895521164,0.02187851443886757,0.6681584715843201,0.23673532903194427,0.14895756542682648,0.6868964433670044,0.4312014579772949,-0.19470693171024323,0.7278302311897278,0.2768905758857727,-0.1567416787147522,0.759853720664978,0.24901564419269562,-0.021570973098278046,0.7525171041488647,0.26454031467437744,0.07900137454271317,0.7826389670372009,0.4644125998020172,-0.20874816179275513,0.8380556106567383,0.35416513681411743,-0.17427650094032288,0.8496451377868652,0.3130480945110321,-0.09584303200244904,0.8346164226531982,0.3118358850479126,-0.026042981073260307,0
